Grant ID & Element,Grant Name,Sponsor,County,State,Grant Amount,Year Approved,Year Completed,Type
448 - XXX,Burns/Moore Property,Town of Westminster,WORCESTER,MA,"$47,500.00 ",2000,2000,Acquisition
452 - XXX,Whistle Woods Path,Town of Provincetown,BARNSTABLE,MA,"$250,000.00 ",2001,2002,Acquisition
450 - XXX,Canoe River Greenbelt,Town of Norton,BRISTOL,MA,"$176,500.00 ",2001,2002,Acquisition
451 - XXX,Loureiro Land,Town of Hudson,MIDDLESEX,MA,"$65,000.00 ",2001,2002,Acquisition
456 - XXX,BROAD MEADOW BROOK SAVANNAH PROJECT,CITY OF WORCESTER,WORCESTER,MA,"$156,000.00 ",2001,2002,Acquisition
461 - XXX,Aschettino Property,Eastham Conservation Commission,BARNSTABLE,MA,"$250,000.00 ",2002,2003,Acquisition
462 - XXX,Sheep Pond Woodlands,Town of Brewster,BARNSTABLE,MA,"$250,000.00 ",2002,2005,Acquisition
454 - XXX,River Street Parkland,City of North Adams,BERKSHIRE,MA,"$250,000.00 ",2002,2004,Combination
459 - XXX,Hoppy's Landing,Town of Fairhaven,BRISTOL,MA,"$250,000.00 ",2002,2003,Acquisition
460 - XXX,Bea's Acquisition,City of Methuen,ESSEX,MA,"$237,500.00 ",2002,2003,Acquisition
463 - XXX,Walent Property Acquisition,Department of Environmental Management,MIDDLESEX,MA,"$83,000.00 ",2002,2006,Acquisition
457 - XXX,DiCarlo Property,Town of Wrentham,NORFOLK,MA,"$250,000.00 ",2002,2003,Acquisition
455 - XXX,River Road Acquisition,City of New Bedford,BRISTOL,MA,"$205,000.00 ",2003,2006,Acquisition
468 - XXX,Briggs Pool,City of Attleboro,BRISTOL,MA,"$250,000.00 ",2003,2004,Redevelopment
471 - XXX,Wunnegen Conservation Area,Massachusetts Department of Conservation & Rec.,ESSEX,MA,"$700,000.00 ",2003,2004,Acquisition
469 - XXX,Forte Park,City of Newton,MIDDLESEX,MA,"$223,076.01 ",2003,2008,Redevelopment
470 - XXX,Corbett Park,City of Boston,SUFFOLK,MA,"$250,000.00 ",2003,2005,Redevelopment
458 - XXX,Mt. Watatic Acquisition,"MA Dept of Fisheries, Wildlife and Environmental",WORCESTER,MA,"$784,000.00 ",2003,2004,Acquisition
465 - XXX,Worcester Common Renovation,City of Worcester,WORCESTER,MA,"$2,000,000.00 ",2003,2008,Redevelopment
467 - XXX,East Princeton Park,Town of Princeton,WORCESTER,MA,"$208,500.00 ",2003,2005,Development
473 - XXX,Veteran's Field,City of Northampton,HAMPSHIRE,MA,"$190,000.00 ",2004,2008,Redevelopment
472 - XXX,Larkin Land Acquisition,Town of Hudson,MIDDLESEX,MA,"$75,000.00 ",2004,2005,Acquisition
464 - XXX,Libby Farm Acquisition,Town of Stoughton,NORFOLK,MA,"$500,000.00 ",2004,2004,Acquisition
474 - XXX,Hillcrest Country Club Acquistion,Town of Leicester,WORCESTER,MA,"$500,000.00 ",2004,2005,Acquisition
482 - XXX,Vasel Property Acquisition,MA Dept. of Conservation & Recreation,BRISTOL,MA,"$471,760.94 ",2005,2009,Acquisition
478 - XXX,Buckland Recreation Area,Town of Buckland,FRANKLIN,MA,"$50,000.00 ",2005,2009,Redevelopment
481 - XXX,Unity Park Fieldhouse,Town of Montague,FRANKLIN,MA,"$18,000.00 ",2005,2007,Redevelopment
479 - XXX,Sandy Pond Beach,Town of Ayer,MIDDLESEX,MA,"$74,950.00 ",2005,2007,Redevelopment
475 - XXX,Eastover Farmland Acquisition,Town of Rochester,PLYMOUTH,MA,"$74,500.00 ",2005,2006,Acquisition
480 - XXX,McLaughlin Playground,City of Boston,SUFFOLK,MA,"$200,000.00 ",2005,2008,Redevelopment
476 - XXX,Bush Hill Acquisition,Town of Ashburnham & MA Dept. of Conservation,WORCESTER,MA,"$450,000.00 ",2005,2005,Acquisition
477 - XXX,Hassanamesit Woods Acquisition,Town of Grafton & MA Dept. of Conservation,WORCESTER,MA,"$400,000.00 ",2005,2005,Acquisition
483 - XXX,Camp Kirby Acquisition,MA Department of Conservation & Recreation,MIDDLESEX,MA,"$409,256.39 ",2006,2009,Acquisition
484 - XXX,King Property,MA Department of Conservation & Recreation,WORCESTER,MA,"$435,780.00 ",2006,2009,Acquisition
486 - XXX,Ferrari Farm Acquisition,Town of Dunstable,MIDDLESEX,MA,"$420,971.00 ",2007,2008,Acquisition
485 - XXX,Russell Hill Acquisition,Town of Ashburnham,WORCESTER,MA,"$300,000.00 ",2007,2008,Acquisition
489 - XXX,Sparrow Property,Town of Orleans,BARNSTABLE,MA,"$300,697.88 ",2009,2009,Acquisition
487 - XXX,Sea View and Waban/Alley Park Project,Town of Oak Bluffs,DUKES,MA,"$299,173.50 ",2009,2011,Redevelopment
488 - XXX,Billington Sea/Lout Pond Crawley Parcel,Town of Plymouth,PLYMOUTH,MA,"$500,000.00 ",2009,2009,Acquisition
490 - XXX,Campagnone Common,City of Lawrence,ESSEX,MA,"$300,000.00 ",2010,2012,Redevelopment
492 - XXX,Community Field,City of Holyoke,HAMPDEN,MA,"$500,000.00 ",2010,2012,Redevelopment
494 - XXX,Whispering Hill Woods,City of Woburn,MIDDLESEX,MA,"$500,000.00 ",2010,2012,Acquisition
491 - XXX,Fisher Hill Reservoir Park,Town of Brookline,NORFOLK,MA,"$500,000.00 ",2010,2012,Development
493 - XXX,South River Park,Town of Marshfield,PLYMOUTH,MA,"$250,000.00 ",2010,2012,Development
495 - XXX,Goodwill Park Playground,Town of Holliston,MIDDLESEX,MA,"$111,587.00 ",2011,2012,Redevelopment
