Grant ID & Element,Grant Name,Sponsor,County,State,Grant Amount,Year Approved,Year Completed,Type
404 - XXX,WVPD DELTA PARK ACQ. & DEV.,WINOOSKI VALLEY PARK DIST.,CHITTENDEN,VT,48017.35,1984,1988,Combination
375 - XXX,MILES POND OUTLET STRUCTURE,DEPT. OF ENVIRONMENTAL CONSERVATION,ESSEX,VT,5750.00,1984,1988,Redevelopment
384 - XXX,MAIDSTONE BATHHOUSE RECONSTRUCTION,DEPT. OF ENVIRONMENTAL CONSERVATION,ESSEX,VT,17280.76,1984,1988,Redevelopment
370 - XXX,GRAND ISLE STATE PARK -SHOWER ADDITI,DEPT. OF ENVIRONMENTAL CONSERVATION,GRAND ISLE,VT,16100.00,1984,1987,Development
371 - XXX,ELMORE ACQUISITION,DEPT. OF ENVIRONMENTAL CONSERVATION,LAMOILLE,VT,6555.00,1984,1989,Acquisition
376 - XXX,McCUENS SLANG DAM RECONSTRUCTION,DEPT. OF ENVIRONMENTAL CONSERVATION,MULTI-COUNTY,VT,6012.36,1984,1988,Redevelopment
392 - XXX,STATE PARK FIREWOOD SHELTERS,DEPT. OF ENVIRONMENTAL CONSERVATION,MULTI-COUNTY,VT,25714.34,1984,1985,Development
401 - XXX,SHELTERS STARK BOMOSEEN BOULDER KK,DEPT. OF ENVIRONMENTAL CONSERVATION,MULTI-COUNTY,VT,42331.77,1984,1988,Development
377 - XXX,ROOD POND DAM RECONSTRUCTION,DEPT. OF ENVIRONMENTAL CONSERVATION,ORANGE,VT,25904.65,1984,1988,Development
386 - XXX,LAKE MOREY DAM RENOVATION,DEPT. OF ENVIRONMENTAL CONSERVATION,ORANGE,VT,5647.10,1984,1988,Redevelopment
389 - XXX,CRYSTAL LAKE DAM AND FISHING ACCESS,DEPT. OF ENVIRONMENTAL CONSERVATION,ORLEANS,VT,3864.00,1984,1988,Redevelopment
387 - XXX,BRANDON RECREATION AREA II,TOWN OF BRANDON,RUTLAND,VT,34272.42,1984,1988,Development
396 - XXX,BOMOSEEN DAM RENOVATION,DEPT. OF ENVIRONMENTAL CONSERVATION,RUTLAND,VT,25113.75,1984,1988,Redevelopment
398 - XXX,RUTLAND CITY NORTHEAST PARK DEV.,CITY OF RUTLAND,RUTLAND,VT,109932.71,1984,1988,Development
385 - XXX,U-32 TRACK AND SOCCER FIELD,UNION HIGH SCHOOL DISTRICT NO. 32,WASHINGTON,VT,73560.17,1984,1988,Development
380 - XXX,BRATTLEBORO SCHOOL DISTRICT TENNIS C,TOWN OF BATTLEBORO,WINDHAM,VT,43663.55,1984,1988,Development
395 - XXX,CAMP PLYMOUTH ACQUISITION,DEPT. OF ENVIRONMENTAL CONSERVATION,WINDSOR,VT,186001.10,1984,1988,Acquisition
405 - XXX,CAMP PLYMOUTH DEVELOPMENT,DEPT. OF ENVIRONMENTAL CONSERVATION,WINDSOR,VT,115713.93,1984,1989,Development
411 - XXX,VERGENNES BATHHOUSE RECONSTRUCTION,VERGENNES GRADED SCHOOL DIST.,ADDISON,VT,37771.62,1985,1988,Development
408 - XXX,POWNAL SCHOOL DISTRICT COURT AREAS,POWNAL SCHOOL DIST.,BENNINGTON,VT,28372.89,1985,1988,Development
407 - XXX,LYNDONVILLE SWIMMING POOL,TOWN OF LYNDONVILLE,CALEDONIA,VT,168798.44,1985,1989,Development
413 - XXX,LAKE GROTON DAM REPAIR,DEPT. OF ENVIRONMENTAL CONSERVATION,CALEDONIA,VT,5830.06,1985,1988,Redevelopment
415 - XXX,COLES POND DAM REPAIR,DEPT. OF ENVIRONMENTAL CONSERVATION,CALEDONIA,VT,5082.10,1985,1988,Redevelopment
416 - XXX,ESSEX TOWN SIEGRIEST DEVELOPMENT,TOWN OF ESSEX,CHITTENDEN,VT,92836.07,1985,1989,Development
420 - XXX,WESTFORD SCHOOL RECREATION AREA,WESTFORD ELEMENTARY SCHOOL,CHITTENDEN,VT,31920.40,1985,1989,Development
417 - XXX,MAIDSTONE SEWER SYSTEM RECONSTRUCTIO,DEPT. OF ENVIRONMENTAL CONSERVATION,ESSEX,VT,19542.25,1985,1988,Redevelopment
421 - XXX,BURTON ISLAND S.P. WATER SYSTEM,DEPT. OF ENVIRONMENTAL CONSERVATION,FRANKLIN,VT,64359.89,1985,1989,Development
422 - XXX,WOODS ISLAND ACQUISITION,DEPT. OF ENVIRONMENTAL CONSERVATION,FRANKLIN,VT,77337.50,1985,1986,Acquisition
409 - XXX,WASHINGTON STATE FOREST ACQUISITION,DEPT. OF ENVIRONMENTAL CONSERVATION,ORANGE,VT,13742.50,1985,1989,Acquisition
412 - XXX,VERSHIRE MULTI-PURPOSE,TOWN OF VERSHIRE,ORANGE,VT,25520.02,1985,1988,Development
419 - XXX,THETFORD TREASURE ISLAND DEVELOPMENT,TOWN OF THETFORD,ORANGE,VT,44023.38,1985,1990,Development
410 - XXX,WATERBURY POOL RENOVATIONS,TOWN OF WATERBURY,WASHINGTON,VT,124560.43,1985,1988,Redevelopment
414 - XXX,GALE MEADOWS DAM RECONSTRUCTION,DEPT. OF ENVIRONMENTAL CONSERVATION,WINDHAM,VT,19168.00,1985,1988,Redevelopment
418 - XXX,COOLIDGE SEWER SYSTEM II,DEPT. OF ENVIRONMENTAL CONSERVATION,WINDSOR,VT,34269.43,1985,1988,Redevelopment
430 - XXX,NORTH BEACH RENOVATION,CITY OF BURLINGTON,CHITTENDEN,VT,54090.77,1986,1990,Development
431 - XXX,WILLISTON SCHOOL COMMUNITY PARK,WILLISTON TOWN SCHOOL DIST.,CHITTENDEN,VT,10875.25,1986,1990,Redevelopment
436 - XXX,WVPD BENCHMARK ACQ. & DEVPT.,WINOOSKI VALLEY PARK DIST.,CHITTENDEN,VT,71776.65,1986,1990,Combination
437 - XXX,MT. MANSFIELD H.S. BALLFIELD,MT. MANSFIELD HIGH SCHOOL DIST.,CHITTENDEN,VT,9243.96,1986,1990,Redevelopment
438 - XXX,NORMAND ST. SCHOOL PLAYGROUND,WINOOSKI SCHOOL DIST.,CHITTENDEN,VT,32625.75,1986,1990,Development
424 - XXX,ST ALBANS COURT RECONSTRUCTION,CITY OF ST. ALBANS,FRANKLIN,VT,28623.25,1986,1989,Redevelopment
426 - XXX,SHELDON SCHOOL PLAYING FIELDS,TOWN OF SHELDON,FRANKLIN,VT,49014.20,1986,1990,Development
433 - XXX,LAKE CARMI BATHHOUSE RECONSTRUCTION,DEPT. OF ENVIRONMENTAL CONSERVATION,FRANKLIN,VT,71204.14,1986,1990,Development
439 - XXX,SOUTH HERO SCHOOL REC. AREA,SOUTH HERO SCHOOL DIST,GRAND ISLE,VT,10875.25,1986,1990,Development
428 - XXX,BUELS GORE ACQUISITION,DEPT. OF ENVIRONMENTAL CONSERVATION,MULTI-COUNTY,VT,14768.36,1986,1987,Acquisition
440 - XXX,LAKE REGION UHS SOFTBALL FIELD,LAKE REGION UNION HIGH SCHOOL,ORLEANS,VT,31217.40,1986,1990,Redevelopment
441 - XXX,FY 85-87 ACTION PLAN & SCORP,DEPT. OF ENVIRONMENTAL CONSERVATION,PLANNING,VT,9771.12,1986,1986,Planning
442 - XXX,1988-1993 VT RECREATION PLAN,AGENCY OF NATURAL RESOURCES,PLANNING,VT,59962.67,1986,1989,Planning
432 - XXX,SOUTHSIDE RENOVATION AND DEVELOPMENT,TOWN OF FAIR HAVEN,RUTLAND,VT,6525.15,1986,1990,Development
435 - XXX,LAKE ST. CATHERINE SHOWER STALLS,DEPT. OF ENVIRONMENTAL CONSERVATION,RUTLAND,VT,21976.32,1986,1990,Development
443 - XXX,WHITE PARK POOL DECK IMPROVEMENTS,CITY OF RUTLAND,RUTLAND,VT,35344.56,1986,1988,Redevelopment
423 - XXX,CAMELS HUMP ACQ (SIMPSON & FORENZA),DEPT. OF ENVIRONMENTAL CONSERVATION,WASHINGTON,VT,13958.75,1986,1986,Acquisition
425 - XXX,MT HUNGER ACQ PUTNAM S F,DEPT. OF ENVIRONMENTAL CONSERVATION,WASHINGTON,VT,32384.30,1986,1988,Acquisition
427 - XXX,BARRE TOWN SCHOOL BALLFIELDS,BARRE TOWN SCHOOL DIST.,WASHINGTON,VT,26497.55,1986,1990,Development
429 - XXX,CABOT REC AREA ACQ AND DEVPT,TOWN OF CABOT,WASHINGTON,VT,50026.15,1986,1990,Combination
434 - XXX,SILVER LAKE SHOWER STALLS,DEPT. OF ENVIRONMENTAL CONSERVATION,WINDSOR,VT,22334.00,1986,1990,Development
449 - XXX,SLEEPING SENTINEL PARK DEVLPT.,TOWN OF GROTON,CALEDONIA,VT,31646.97,1987,1989,Development
450 - XXX,NORTH BEACH CAMPGROUND RENOVATION,CITY OF BURLINGTON,CHITTENDEN,VT,59789.05,1987,1990,Development
453 - XXX,COLCHESTER AIRPORT PARK DEV.,TOWN OF COLCHESTER,CHITTENDEN,VT,61940.15,1987,1990,Development
454 - XXX,PEARL STREET PARK DEV. II - ESSEX,TOWN OF ESSEX,CHITTENDEN,VT,41934.03,1987,1990,Development
451 - XXX,PICNIC SHLTRS-SILVER/EMERALD LAKES,AGENCY OF NATURAL RESOURCES,MULTI-COUNTY,VT,23789.06,1987,1989,Development
448 - XXX,LAKE REGION U.H.S. COURTS,LAKE REGION UNION HIGH SCHOOL,ORLEANS,VT,55696.50,1987,1990,Development
447 - XXX,NATURAL HERITAGE PROGRAM,DEPT. OF ENVIRONMENTAL CONSERVATION,PLANNING,VT,38056.60,1987,1988,Planning
452 - XXX,BRATTLEBORO CONN. RIVER ACQ.,TOWN OF BRATTLEBORO,WINDHAM,VT,8156.43,1987,1988,Acquisition
446 - XXX,MT. ASCUTNEY TRAIL ACQ. & DEVLPT.,AGENCY OF NATURAL RESOURCES,WINDSOR,VT,15728.18,1987,1989,Combination
461 - XXX,ST. JOHNSBURY WESTERN AVE. COMM. PK.,ST. JOHNSBURY SCHOOL DIST.,CALEDONIA,VT,32629.77,1988,1991,Development
455 - XXX,COLCHESTER AIRPORT PARK II,TOWN OF COLCHESTER,CHITTENDEN,VT,13826.43,1988,1990,Development
457 - XXX,ETHAN ALLEN PARK BIKEWAY,CITY OF BURLINGTON,CHITTENDEN,VT,26980.72,1988,1991,Development
460 - XXX,SHELBURNE BAY PARK-PHASE I,TOWN OF SHELBURNE,CHITTENDEN,VT,5450.00,1988,1991,Development
456 - XXX,CANAAN PARK ACQ & DEV,TOWN OF CANAAN,ESSEX,VT,43600.00,1988,1991,Combination
465 - XXX,STOWE REC PATH EXTENSION - PHASE II,TOWN OF STOWE,LAMOILLE,VT,43600.00,1988,1990,Development
463 - XXX,LITTLE HOSMER POND DAM,AGENCY OF NATURAL RESOURCES,ORLEANS,VT,805.00,1988,1991,Redevelopment
464 - XXX,GLEN LAKE DAM REPAIR,AGENCY OF NATURAL RESOURCES,RUTLAND,VT,76159.70,1988,1993,Redevelopment
459 - XXX,QUECHEE ST. PARK LOOP RD. DEV.,AGENCY OF NATURAL RESOURCES,WINDSOR,VT,41876.25,1988,1991,Development
462 - XXX,SILVER LAKE DAM,AGENCY OF NATURAL RESOURCES,WINDSOR,VT,3920.00,1988,1991,Redevelopment
474 - XXX,D.A.R. STATE PARK SEWER SYSTEM,"DEPT. OF FORESTS, PARKS & RECREATION",ADDISON,VT,33552.95,1989,1992,Redevelopment
466 - XXX,SEYON POND DAM REPAIR,"DEPT. OF FORESTS, PARKS & RECREATION",CALEDONIA,VT,20385.39,1989,1992,Redevelopment
469 - XXX,SHELBURNE BAY RECREATION PATH EXTENS,TOWN OF SHELBURNE,CHITTENDEN,VT,4632.50,1989,1992,Development
473 - XXX,ETHAN ALLEN HOMESTEAD WETLANDS WALK,WINOOSKI VALLEY PARK DIST.,CHITTENDEN,VT,29975.00,1989,1993,Development
475 - XXX,WILLISTON MUD POND,TOWN OF WILLISTON,CHITTENDEN,VT,37332.50,1989,1991,Acquisition
470 - XXX,FAIRFIELD SCHOOL DIST.RECREATN.AREA,TOWN OF FAIRFIELD SCHOOL DIST.,FRANKLIN,VT,29975.00,1989,1992,Development
472 - XXX,FLETCHER RECREATION AREA,TOWN OF FLETCHER SCHOOL DIST.,FRANKLIN,VT,30379.34,1989,1992,Development
471 - XXX,GARDNER PARK RENOVATION,CITY OF NEWPORT,ORLEANS,VT,21636.50,1989,1992,Redevelopment
467 - XXX,VT LAKES AND PONDS MANAGEMENT PLAN,AGENCY OF NATURAL RESOURCES,PLANNING,VT,11200.00,1989,1992,Planning
476 - XXX,MUN. REC. PLANNING HANDBOOK UPDATE,AGENCY OF NATURAL RESOURCES,PLANNING,VT,6720.00,1989,1992,Planning
468 - XXX,SPRINGFIELD BOG BOARDWALK,TOWN OF SPRINGFIELD,WINDSOR,VT,3767.00,1989,1992,Development
477 - XXX,HINESBURG REC. AREA IMPROVEMENTS,TOWN OF HINESBURG,CHITTENDEN,VT,41004.41,1990,1992,Development
478 - XXX,FLYNN ESTATE PARK DEVELOPMENT,CITY OF BURLINGTON,CHITTENDEN,VT,35585.00,1990,1992,Development
480 - XXX,JERICO - BROWN'S RIVER ACQUISITION,TOWN OF JERICO,CHITTENDEN,VT,22868.00,1990,1992,Acquisition
481 - XXX,WVPD - COLCHESTER POND ACQ.,WINOOSKI VALLEY PARK DIST.,CHITTENDEN,VT,43600.00,1990,1993,Acquisition
479 - XXX,ST. ALBANS BAY DOCK IMPROVEMENT,"DEPT. OF FORESTS, PARKS & RECREATION",FRANKLIN,VT,22400.00,1990,1992,Redevelopment
482 - XXX,TRAILS & GREENWAYS TECH. ASST.MANUAL,AGENCY OF NATURAL RESOURCES,PLANNING,VT,10798.89,1990,1994,Planning
487 - XXX,"COLCHESTER AIRPORT PARK, PHASE III",TOWN OF COLCHESTER,CHITTENDEN,VT,28797.00,1991,1993,Development
488 - XXX,MILTON RECREATION AREA IMPROVEMENT,TOWN OF MILTON,CHITTENDEN,VT,9132.83,1991,1993,Development
490 - XXX,LAKE IROQUOIS ACQUISITION,LAKE IROQUOIS RECREATION DIST.,CHITTENDEN,VT,27250.00,1991,1992,Acquisition
492 - XXX,SOUTH BURLINGTON RECREATION PATH,CITY OF SOUTH BURLINGTON,CHITTENDEN,VT,50372.00,1991,1993,Development
484 - XXX,1993 VERMONT RECREATION PLAN,AGENCY OF NATURAL RESOURCES,PLANNING,VT,89891.51,1991,1994,Planning
485 - XXX,BARRE CITY ROTARY PARK TENNIS COURTS,CITY OF BARRE,WASHINGTON,VT,43963.00,1991,1994,Redevelopment
489 - XXX,CAMEL'S HUMP BARRIER-FREE TRAIL,"DEPT. OF FORESTS, PARKS & RECREATION",WASHINGTON,VT,28000.00,1991,1995,Development
491 - XXX,SULLIVAN ACQUISITION,"DEPT. OF FORESTS, PARKS & RECREATION",WINDSOR,VT,33600.00,1991,1992,Acquisition
496 - XXX,H.G. DARLING MEMORIAL PARK DEV.,TOWN OF EAST BURKE,CALEDONIA,VT,28375.00,1992,1994,Development
494 - XXX,COLCHESTER BAYSIDE PARK IMPROVEMENTS,TOWN OF COLCHESTER,CHITTENDEN,VT,10982.13,1992,1994,Redevelopment
497 - XXX,LAKE IROQUOIS SITE IMPROVEMENTS,LAKE IROQUOIS RECREATION DIST.,CHITTENDEN,VT,51075.00,1992,1994,Development
493 - XXX,BAKERSFIELD RECREATION AREA,BAKERSFIELD SCHOOL DISTRICT,FRANKLIN,VT,30922.79,1992,1995,Development
499 - XXX,STATE PARKS RESTROOM IMPROVEMENTS,"DEPT. OF FORESTS,PARKS & RECREATION",MULTI-COUNTY,VT,177309.00,1992,1996,Development
500 - XXX,WELLS RIVER BERRY MEMORIAL PARK DEV.,TOWN OF WELLS RIVER,ORANGE,VT,13998.79,1992,1994,Development
495 - XXX,MORGAN RECREATION AREA DEVELOPMENT,TOWN OF MORGAN,ORLEANS,VT,14301.00,1992,1994,Development
498 - XXX,BARRE CITY MATHEWSON SCHOOL PLAYGND.,CITY OF BARRE,WASHINGTON,VT,15715.46,1992,1994,Development
501 - XXX,SHELBURNE HULLCREST PARK IMPROVEMENT,TOWN OF SHELBURNE,CHITTENDEN,VT,16397.00,1993,1995,Development
502 - XXX,ESSEX JCT. MAPLE ST. PARK IMPROV.,TOWN OF ESSEX JUNCTION,CHITTENDEN,VT,36834.00,1993,1995,Redevelopment
504 - XXX,WILLISTON COMMUNITY PARK,TOWN OF WILLISTON,CHITTENDEN,VT,39701.70,1993,1995,Development
503 - XXX,THETFORD RECREATION AREA DEVELOPMENT,TOWN OF THETFORD,ORANGE,VT,39955.00,1993,1994,Development
508 - XXX,WASHINGTON CARPENTER ACQUISITION,TOWN OF WASHINGTON,ORANGE,VT,27977.75,1994,1996,Acquisition
510 - XXX,BRADFORD WRIGHTS MOUNTAIN ACQ.,TOWN OF BRADFORD,ORANGE,VT,34050.00,1994,1996,Acquisition
509 - XXX,NEWPORT PROUTY BEACH BANK STABILIZTN,CITY OF NEWPORT,ORLEANS,VT,19669.87,1994,1997,Redevelopment
506 - XXX,SHREWSBURY MOUNTAIN SCHOOL REC. AREA,SHREWSBURY SCHOOL DIST.,RUTLAND,VT,36181.08,1994,1997,Development
507 - XXX,HARTFORD WATSON MEM. PLGD. PARK IMP.,TOWN OF HARTFORD,WINDSOR,VT,24516.00,1994,1997,Development
512 - XXX,WASHINGTON CARPENTER PARK DEV.,TOWN OF WASHINGTON,ADDISON,VT,27877.97,1995,1997,Development
514 - XXX,MIDDLEBURY REC PARK WARMING HUT RECN,TOWN OF MIDDLEBURY SCHOOL DIST.,ADDISON,VT,48185.00,1995,1997,Redevelopment
515 - XXX,BURLINGTON SCHMANSKA PARK BARN RENOV,CITY OF BURLINGTON,CHITTENDEN,VT,38678.65,1995,1997,Redevelopment
513 - XXX,CONCORD BONA MEMORIAL PARK IMPROVMNT,TOWN OF CONCORD,ESSEX,VT,8182.88,1995,1997,Redevelopment
518 - XXX,WATERBURY HOPE DAVEY PARK IMPROVEMNT,TOWN OF WATERBURY,MULTI-COUNTY,VT,30885.17,1995,1997,Development
505 - XXX,FPR REC RESOURCES INV & GIS DATA COV,"DEPT. OF FORESTS, PARKS & RECREATION",PLANNING,VT,14549.83,1995,1998,Planning
517 - XXX,VERMONT BOATERS' SURVEY,"DEPT. OF FORESTS,PARKS & RECREATION",PLANNING,VT,17279.00,1995,1998,Planning
516 - XXX,BRANDON NESHOBE FALLS PARK IMPROVMNT,TOWN OF BRANDON,RUTLAND,VT,11350.00,1995,1997,Redevelopment
511 - XXX,CAVENDISH COMMUNITY PLAYGROUND IMPRV,TOWN OF CAVENDISH,WINDSOR,VT,26407.00,1995,1997,Redevelopment
522 - XXX,BRISTOL RECREATION PARK EXPANSION,TOWN OF BRISTOL,ADDISON,VT,45000.00,2001,2002,Redevelopment
532 - XXX,Middlebury Recreation Tot Playground Replacement,Middlebury ID#4 School District,ADDISON,VT,4450.35,2001,2003,Redevelopment
529 - XXX,BURLINGTON HARBOR MOORING INSTALLATION PROJECT,CITY OF BURLINGTON,CHITTENDEN,VT,23500.00,2001,2003,Development
523 - XXX,BLACK FALLS TRACT ACQUISITION,"DEPT. OF FORESTS, PARKS AND REC.",FRANKLIN,VT,461681.00,2001,2001,Acquisition
521 - XXX,EAST HAVEN COMMUNITY PARK DEVELOPMENT,TOWN OF EAST HAVEN,MULTI-COUNTY,VT,18682.00,2001,2002,Redevelopment
525 - XXX,Newport Prouty Beach Court Reconstruction,City of Newport,MULTI-COUNTY,VT,19250.00,2001,2003,Redevelopment
526 - XXX,Marlboro Center Park,Town of Marlboro,MULTI-COUNTY,VT,30000.00,2001,2004,Combination
527 - XXX,Marshfield Playground Project,Town of Marshfield,MULTI-COUNTY,VT,22000.00,2001,2003,Redevelopment
530 - XXX,Wardsboro MacMichael Memorial Park Development,Town of Wardsboro,MULTI-COUNTY,VT,43408.74,2001,2005,Development
531 - XXX,Fairfax Community Rec. Park - Hunt St. Access,Bellows Free Academy,MULTI-COUNTY,VT,70000.00,2001,2005,Development
520 - XXX,RUTLAND MONSIGNOR CONNOR PARK PLGRD. AND COURT REN,CITY OF RUTLAND,RUTLAND,VT,45500.00,2001,2005,Redevelopment
524 - XXX,Poultney School Playground Improvement Project,Poultney School District,RUTLAND,VT,31000.00,2001,2004,Redevelopment
519 - XXX,WARREN BROOKS RECREATION FIELD IMPROVEMENTS,TOWN OF WARREN,WASHINGTON,VT,1573.00,2001,2002,Development
533 - XXX,Bristol Recreation Ice Rink Development Phase 2,Town of Bristol,ADDISON,VT,25917.00,2002,2003,Development
535 - XXX,Barnet Harvey's Lake Beach,Town of Barnet,CALEDONIA,VT,4960.00,2002,2003,Development
538 - XXX,Danville School Playground Replacement Project,Town of Danville,CALEDONIA,VT,34920.61,2002,2005,Development
543 - XXX,North Beach Picnic Shelter Development Project,City of Burlington,CHITTENDEN,VT,40000.00,2002,2005,Development
544 - XXX,Lang Farm Park,Town of Essex,CHITTENDEN,VT,20550.00,2002,2004,Development
545 - XXX,Hinesburg Recreation Area Reconstruction,Town of Hinesburg,CHITTENDEN,VT,31688.75,2002,2004,Development
548 - XXX,Williston Community Playground,Williston School District,CHITTENDEN,VT,10000.00,2002,2004,Development
540 - XXX,Highgate Playground Improvement Project,Town of Highgate,FRANKLIN,VT,35041.09,2002,2004,Development
546 - XXX,Little River Toilet Building and Water,"Dept of Forests, Parks and Recreation",LAMOILLE,VT,355480.00,2002,2005,Development
534 - XXX,Barnet Harvey's Lake Dam Renovation,Town Of Barnet,MULTI-COUNTY,VT,55000.00,2002,2006,Redevelopment
549 - XXX,MULTI SP CABINS PROJECT,Multi-County,MULTI-COUNTY,VT,198568.97,2002,2008,Development
536 - XXX,Derby Line Playground Project,Village of Derby Line,ORLEANS,VT,30522.47,2002,2004,Development
547 - XXX,SCORP,"Vermont Department of Forests, Parks & Recreation",PLANNING,VT,84000.00,2002,2006,Planning
542 - XXX,Middletown Springs Community Playground,Town of Middletown Springs,RUTLAND,VT,20792.00,2002,2004,Development
537 - XXX,Montpelier Swimming Pool Playground,City of Montpelier,WASHINGTON,VT,5128.86,2002,2005,Development
539 - XXX,Royalton Community Playground Renovation,Royalton School District,WINDSOR,VT,18601.42,2002,2004,Development
541 - XXX,Bethel Elementary Playground Project,Bethel School District,WINDSOR,VT,25723.99,2002,2005,Development
566 - XXX,Kingsland Bay SP Farmhouse Sewage Project,"Vermont Dept. of Forests, & Parks",ADDISON,VT,22097.50,2003,2005,Redevelopment
560 - XXX,Allis SP Water System Renovation Project,Town of Brookfield,CHITTENDEN,VT,22111.00,2003,2005,Redevelopment
565 - XXX,Leddy Park Athletic Field Expansion & Renovation,Town of Burlington,CHITTENDEN,VT,77217.00,2003,2005,Redevelopment
551 - XXX,Fairfax Community Recreation Park - Athletic Field,Village of Fairfax,FRANKLIN,VT,98102.00,2003,2011,Development
556 - XXX,Houghton Park Improvements,City of St. Albans,FRANKLIN,VT,33177.40,2003,2005,Development
557 - XXX,Morristown Community Playground Improvement,Morristown School District,LAMOILLE,VT,47411.00,2003,2005,Development
555 - XXX,Lang Farm Park - Phase II,City of Essex,MULTI-COUNTY,VT,6028.00,2003,2005,Development
563 - XXX,Randolph Skating Rink Improvement Project,Town of Randolph,ORANGE,VT,67000.00,2003,2008,Development
564 - XXX,Cota Field Pavilion,Town of Starksboro,ORANGE,VT,24007.00,2003,2005,Development
562 - XXX,Crystal Lake SP Bathhouse Rehabilitation Project,Vermont Dept. of Parks & Forests,ORLEANS,VT,147582.56,2003,2009,Redevelopment
553 - XXX,Tinmouth Community Playground,City of Tinmouth,RUTLAND,VT,20979.00,2003,2005,Development
558 - XXX,Rutland Town Community Playground,Rutland Town School District,RUTLAND,VT,36830.00,2003,2005,Development
561 - XXX,Gifford Woods Toilet Building,Town of Killington,RUTLAND,VT,121976.50,2003,2008,Redevelopment
550 - XXX,North Branch River Greenway - Park,City of Montpelier,WASHINGTON,VT,25000.00,2003,2010,Development
552 - XXX,Union Elementary School Playground,Montpelier Public Schools,WASHINGTON,VT,20577.74,2003,2010,Development
559 - XXX,Bolton - Preston Pond Acquisition,Town of Bolton,WASHINGTON,VT,31457.00,2003,2005,Acquisition
554 - XXX,Putney Pool Replacement Project,City of Putney,WINDHAM,VT,126784.00,2003,2008,Development
577 - XXX,Vergennes Skate Park,Vergennes Independent District,ADDISON,VT,21475.00,2004,2009,Development
568 - XXX,Lake Iroquois Beach Playground,Lake Iroquois Recreation District,CHITTENDEN,VT,6882.00,2004,2006,Redevelopment
578 - XXX,Mt. Philo Toilet Facilities,"Dept. of Forests, Parks and Recreation",CHITTENDEN,VT,169832.00,2004,2006,Redevelopment
579 - XXX,Hyde Park Recreation Fields Project,Town of Hyde Park,LAMOILLE,VT,30527.00,2004,2006,Development
573 - XXX,Veshire Playground Project,Town of Vershire,ORANGE,VT,20535.00,2004,2006,Development
570 - XXX,Rotary Park Renovation Project,City of Rutland,RUTLAND,VT,63528.00,2004,2010,Redevelopment
581 - XXX,Bomoseen Water System Improvements,"Dept of Forests, Parks & Recreation",RUTLAND,VT,153735.00,2004,2006,Redevelopment
567 - XXX,Twinfield Union School Playground Renovation,Union School District #3,WASHINGTON,VT,18099.00,2004,2006,Redevelopment
576 - XXX,Moretown Paved Courts PH 2,Town of Moretown,WASHINGTON,VT,25550.00,2004,2010,Development
569 - XXX,Newfane Elementary School Playground,Town of Newfane,WINDHAM,VT,10679.00,2004,2006,Redevelopment
575 - XXX,Westminster School District Outdoor Recreation,Westminster School District,WINDHAM,VT,79065.00,2004,2008,Redevelopment
571 - XXX,Pomfret School Playground,Town of Pomfret School Board,WINDSOR,VT,17812.00,2004,2010,Redevelopment
588 - XXX,Middlebury - Harold Curtis Park Playground,Town of Middlebury,ADDISON,VT,25000.00,2005,2009,Development
599 - XXX,Morse Park Playing Fields,Town of Monkton,ADDISON,VT,37028.00,2005,2007,Development
583 - XXX,Woodford State Park Toilet Facility,"Department of Forest, Parks & Recreation",BENNINGTON,VT,175000.00,2005,2011,Redevelopment
595 - XXX,Lyndon Town School Playground Project,Lyndon Town School,CALEDONIA,VT,43791.00,2005,2007,Development
600 - XXX,Groton State Forest Ricker Pond Water System,"VT Forests, Parks & Recreation",CALEDONIA,VT,65000.00,2005,2010,Development
602 - XXX,Groton State Forest Stillwater Campground,FPR,CALEDONIA,VT,103000.00,2005,2009,Development
582 - XXX,Mills Riverside Park Athletic Fields,Jericho/Underhill Park District,CHITTENDEN,VT,56361.00,2005,2007,Development
587 - XXX,Maple Street Park Renovations and Upgrade Project,Village of Essex Junction,CHITTENDEN,VT,26063.75,2005,2010,Redevelopment
594 - XXX,Winooski Skatepark Project,City of Winooski,CHITTENDEN,VT,22400.00,2005,2007,Redevelopment
590 - XXX,Hyde Park Elementary School Community Playground,Hyde Park Elementary School,LAMOILLE,VT,27351.00,2005,2008,Development
601 - XXX,Elmore State Park Bath House Renovation Project,"VT Forests, Parks & Recreation",LAMOILLE,VT,441500.00,2005,2011,Development
589 - XXX,Middlesex Community Playground,Middlesex School District,MULTI-COUNTY,VT,29320.00,2005,2007,Development
596 - XXX,Tunbridge Playground Project,Tunbridge School District,ORANGE,VT,16375.00,2005,2010,Development
585 - XXX,Charleston Community Recreation Park,Town of Charleston School District,ORLEANS,VT,40035.00,2005,2010,Development
586 - XXX,Baxter Park Basketball Project,Village of Derby Line,ORLEANS,VT,22200.00,2005,2008,Redevelopment
598 - XXX,Administrative Grant - 2005,State of Vermont,PLANNING,VT,39439.00,2005,2005,Planning
584 - XXX,Half Moon State Park Toilet Building Renovation,"Dept. of Forests, Parks & Recreation",RUTLAND,VT,94500.00,2005,2007,Redevelopment
593 - XXX,Wallingford Recreation Playground Initiative,Town of Wallingford,RUTLAND,VT,12864.00,2005,2009,Redevelopment
597 - XXX,Barre Street Community Playground Safety Improv.,City of Montpelier,WASHINGTON,VT,55000.00,2005,2008,Development
